id_cliente,nombre,apellido,genero,fecha_nacimiento,provincia,segmento_cliente,estado_cliente
CLI006160,Ximena,Méndez Rojas,Femenino,1952-06-09,Guanacaste,Estándar,Activo
CLI000155,Luis,Espinoza Gómez,Masculino,1998-09-10,Cartago,Básico,Activo
CLI000703,Yolanda,Brenes Brenes,Femenino,1953-03-21,San José,Básico,Inactivo
CLI007780,Daniela,Carmona Campos,Femenino,1963-08-29,Limón,Empresarial,Activo
CLI005849,Cristina,Ramírez Villalobos,Femenino,1980-07-11,Guanacaste,Empresarial,Activo
CLI007188,Patricia,Calderón Gómez,Femenino,2002-12-24,Guanacaste,Básico,Inactivo
CLI006547,Alejandra,Espinoza Gómez,Femenino,1971-01-12,Puntarenas,Empresarial,Activo
CLI004324,Catalina,Rodríguez Espinoza,Femenino,1990-05-06,San José,Estándar,Activo
CLI007217,Roberto,Brenes Monge,Masculino,1962-01-14,Limón,Joven,Activo
CLI006765,Andrés,Castro Villalobos,Masculino,1965-03-24,Puntarenas,Premium,Activo
CLI002090,Melissa,Calderón Carmona,Femenino,1958-05-18,Alajuela,Premium,Activo
CLI004058,Vanessa,Solano Fonseca,Femenino,1977-07-11,Limón,Empresarial,Activo
CLI003923,Patricia,Ureña Madrigal,Femenino,1973-11-24,Limón,Empresarial,Activo
CLI003961,Juan,Campos Méndez,Masculino,1991-11-11,Limón,Joven,Activo
CLI003161,Mauricio,Rodríguez Brenes,Masculino,1978-10-20,Guanacaste,Empresarial,Inactivo
CLI001807,Marcela,Garro Rodríguez,Femenino,1969-05-12,Cartgago,Joven,Activo
CLI007247,Natalia,Hernández Calderón,Femenino,1979-02-25,Guanacaste,Estándar,Activo
CLI006206,Sergio,Quesada Campos,Masculino,1999-03-16,Alajuela,Premium,Activo
CLI000720,Verónica,Brenes Bolaños,Femenino,1989-01-28,PUNTARENAS,Estándar,Activo
CLI002779,Mauricio,Ramírez Solano,Masculino,1974-08-25,Guanacaste,Estándar,Activo
CLI005760,Laura,Madrigal Garro,Femenino,1980-10-11,Alajuela,Joven,Activo
CLI005310,Javier,Pérez Méndez,Masculino,1955-10-08,Heredia,Premium,Activo
CLI007162,Gabriela,Solano Espinoza,Femenino,1994-08-05,Puntarenas,Estándar,Inactivo
CLI003025,Paola,Brenes Zúñiga,Femenino,1990-05-13,Puntarenas,Básico,Activo
CLI002870,Esteban,González Sánchez,Masculino,1980-11-30,Limón,Básico,Activo
CLI007933,Daniel,Brenes González,Masculino,1987-06-13,San José,Joven,Activo
CLI004152,Daniel,Chacón Zúñiga,Masculino,1964-02-10,Alajuela,Premium,Activo
CLI006103,Raúl,Méndez Ramírez,Masculino,1963-11-22, Limón,Empresarial,Activo
CLI003797,Roberto,Carmona Rojas,Masculino,1980-11-16,Hereda,Empresarial,Inactivo
CLI004003,Pablo,Rojas Ramírez,Masculino,1961-02-13,Heredia,Joven,Activo
CLI002550,Daniel,Rodríguez Vega,Masculino,1961-09-20,Cartago,Premium,Activo
CLI005323,Natalia,Araya Espinoza,Femenino,1967-08-04,San José,Joven,Activo
CLI000038,Esteban,González Méndez,Masculino,1970-12-24,Limón,Joven,Activo
CLI002685,Marco,Navarro Jiménez,Masculino,1998-01-02,Cartago,Estándar,Inactivo
CLI005475,Javier,Garro Rodríguez,Masculino,1963-03-17,Limón,Joven,Activo
CLI005032,Víctor,Gómez Vega,Masculino,1953-02-20,Guanacaste,Básico,Activo
CLI007118,Adrián,Hernández Ramírez,Masculino,1977-04-12,Guanacaste,Básico,Activo
CLI003070,Miguel,Carmona Carmona,Masculino,1958-02-24,Cartago,Premium,Inactivo
CLI004100,Juan,Araya Zúñiga,Masculino,2000-10-12,Heredia,Estándar,Activo
CLI000212,Francisco,Gómez Monge,Masculino,1995-07-04,San José,Básico,Activo
CLI007768,Verónica,Vargas Espinoza,Femenino,1970-07-09,Alajuela,Joven,Activo
CLI003234,Carlos,Jiménez Villalobos,Masculino,1971-11-15,Guanacaste,Básico,Activo
CLI000978,Daniel,Pérez Pérez,Masculino,1991-11-16,Alajuela,Estándar,Activo
CLI001871,Laura,Campos Solano,Femenino,2006-02-24,Guanacaste,Joven,Activo
CLI003305,Raúl,Fonseca Araya,Masculino,1993-04-19,Guanacaste,Estándar,Activo
CLI000680,Sofía,Jiménez Calderón,Femenino,1957-01-30,San José,Empresarial,Activo
CLI003922,Marco,Araya Sánchez,Masculino,1977-04-27,Alajuela,Joven,Activo
CLI002158,Kevin,Espinoza Araya,Masculino,1991-08-08,Alajuela,Joven,Activo
CLI001938,Verónica,Vargas Espinoza,Femenino,1970-07-09,Alajuela,Joven,Activo
CLI004516,Luis,Fonseca Quesada,Masculino,1963-02-04,San José,Básico,Activo
CLI007877,Silvia,Hernández Bolaños,Femenino,1960-01-19,Guanacaste,Estándar,Activo
CLI000646,Eduardo,Ureña Méndez,Masculino,2000-05-11,Cartago,Empresarial,Activo
CLI006194,Melissa,Cordero González,Femenino,1977-07-09,Cartgago,Joven,Activo
CLI000861,María,Zúñiga Méndez,Femenino,1993-02-18,Puntarenas,Empresarial,Activo
CLI001703,Natalia,Madrigal Garro,Femenino,1988-03-18,San José,Básico,Activo
CLI001744,Francisco,Campos Calderón,Masculino,1980-05-07,Alajuela,Estándar,Activo
CLI000265,Rodrigo,Chacón Bolaños,Masculino,1969-12-10,Hereda,Estándar,Inactivo
CLI000001,Marcela,Araya Zúñiga,Femenino,1954-10-04,Puntarenas,Joven,Activo
CLI002653,Patricia,Zúñiga Jiménez,Femenino,1961-02-09,Guanacaste,Premium,Activo
CLI000234,Adrián,Quesada Gómez,Masculino,1965-06-18,Heredia,Joven,Activo
CLI007328,Javier,Rojas Vargas,Masculino,1993-11-29,Guanacaste,Estándar,Activo
CLI004685,Sofía,Quesada Solano,Femenino,1985-02-03,Heredia,Empresarial,Activo
CLI001590,Yolanda,Vega Gómez,Femenino,1968-09-18,San José,Básico,Activo
CLI000564,Kevin,Ureña Cordero,Masculino,1997-03-19,Limón,Joven,Activo
CLI001932,Ximena,Vargas Brenes,Femenino,1995-12-15,Guanacaste,Básico,Activo
CLI001380,Ana,Fonseca Araya,Femenino,1971-08-15,Cartago,Estándar,Activo
CLI006165,Karla,Quesada Monge,Femenino,1961-02-23,Heredia,Premium,Activo
CLI003204,Alejandra,Cordero Chacón,Femenino,1961-11-29,Guanacaste,Empresarial,Activo
CLI004785,Vanessa,Rodríguez Navarro,Femenino,1987-12-23,Alajuela,Joven,Inactivo
CLI006832,Fabiola,Madrigal González,Femenino,1981-07-15,Limón,Empresarial,Activo
CLI002274,Paola,Vargas Ramírez,Femenino,1957-01-20,Cartago,Estándar,Activo
CLI005850,Marcela,Castro Calderón,Femenino,1986-09-26,Heredia,Estándar,Inactivo
CLI004396,Natalia,Ramírez Rojas,Femenino,1994-11-17,San José,Premium,Activo
CLI002574,Adrián,Calderón Calderón,Masculino,1978-03-29,Puntarenas,Premium,Inactivo
CLI002317,Sofía,Carmona Solano,Femenino,1984-11-07,Limón,Joven,Activo
CLI003381,Silvia,Alvarado Vega,Femenino,1969-05-12,Alajuela,Premium,Activo
CLI000496,Ricardo,Bolaños Quesada,Masculino,1981-02-24,Guanacaste,Básico,Activo
CLI007789,Yolanda,Mora Campos,Femenino,1993-07-25,Limón,Empresarial,Inactivo
CLI007849,Yolanda,Brenes Rodríguez,Femenino,1977-01-22,Limón,Joven,Activo
CLI001961,Vanessa,Fonseca Gómez,Femenino,1972-02-10,Puntarenas,Joven,Inactivo
CLI007702,Cristina,Salazar Mora,Femenino,2003-01-29,San José,Estándar,Activo
CLI002709,Iván,Fonseca Pérez,Masculino,1972-05-04,Limón,Básico,Activo
CLI004741,Esteban,Chacón Calderón,Masculino,1995-12-04,San José,Joven,Activo
CLI003964,José,Navarro Chacón,Masculino,1980-05-17,Cartago,Premium,Activo
CLI004876,Ximena,Alvarado Vargas,Femenino,1958-08-30,Heredia,Estándar,Activo
CLI006689,Vanessa,Brenes Pérez,Femenino,1973-12-08,Cartago,Premium,Activo
CLI000671,Mónica,Madrigal Ureña,Femenino,1993-12-06,San José,Premium,Activo
CLI005431,Kevin,Rodríguez Rodríguez,Masculino,1976-12-15,Limón,Estándar,Activo
CLI004932,Karla,Hernández Zúñiga,Femenino,1990-06-24,Alajuela,Básico,Activo
CLI004961,Karla,Alvarado Sánchez,Femenino,2003-08-02,Heredia,Empresarial,Activo
CLI006171,Adriana,Salazar Vargas,Femenino,1963-01-07,Alajuela,Premium,Activo
CLI003664,Raúl,Jiménez Rojas,Masculino,1951-08-02, Limón,Empresarial,Activo
CLI002200,Felipe,Jiménez Vega,Masculino,1980-09-13,Limón,Básico,Activo
CLI002220,Gerardo,Madrigal Monge,Masculino,1987-01-16,Puntarenas,Empresarial,Activo
CLI001290,Iván,Vargas Pérez,Masculino,1958-11-17,Guanacaste,Premium,Activo
CLI005194,Mauricio,Garro Madrigal,Masculino,2003-03-01,Heredia,Joven,Activo
CLI003178,Alejandra,Salazar Chacón,Femenino,1969-01-05,Guanacaste,Básico,Activo
CLI003422,Alejandra,Monge Brenes,Femenino,1964-02-01,Alajuela,Básico,Activo
CLI002484,Fernando,Rodríguez Sánchez,Masculino,1976-11-02,HEREDA,Empresarial,Activo
CLI005020,Marco,Zúñiga Bolaños,Masculino,1993-12-08,Puntarenas,Básico,Activo
CLI002899,Ximena,Fonseca Castro,Femenino,1991-10-02,Alajuela,Estándar,Activo
CLI001281,Fernando,Carmona Madrigal,Masculino,1985-04-13,Hereda,Básico,Activo
CLI006580,Marco,Chacón Vega,Masculino,2001-04-21,Heredia,Premium,Activo
CLI005648,Gerardo,Chacón Navarro,Masculino,1986-12-14,Alajuela,Empresarial,Inactivo
CLI007822,Mauricio,Castro Solano,Masculino,1956-12-17,Cartago,Premium,Inactivo
CLI003810,Andrea,Carmona Espinoza,Femenino,1962-12-02,Limón,Estándar,Activo
CLI005862,Manuel,Garro Ramírez,Masculino,1954-04-18,Heredia,Joven,Inactivo
CLI005982,Marcela,Zúñiga Villalobos,Femenino,1979-10-10,Cartago,Básico,Activo
CLI003339,Carolina,Castro Pérez,Femenino,1999-09-15,Limón,Básico,Activo
CLI000820,Carolina,Villalobos Ramírez,Femenino,1966-12-26,Limón,Básico,Activo
CLI000623,Andrés,Garro Madrigal,Masculino,1969-02-01,Alajuela,Premium,Activo
CLI001755,Roberto,Vega Vargas,Masculino,1962-03-02,San José,Básico,Inactivo
CLI007290,Sofía,Araya Sánchez,Femenino,1972-08-22,Alajuela,Básico,Inactivo
CLI006792,Adrián,Gómez Chacón,Masculino,1963-12-28,Heredia,Empresarial,Activo
CLI000221,Natalia,Hernández Ramírez,Femenino,1994-01-12,Guanacaste,Empresarial,Activo
CLI005761,Francisco,Hernández Campos,Masculino,1998-05-27,Limón,Joven,Activo
CLI003177,Raúl,Gómez Espinoza,Masculino,1974-03-09,Cartgago,Estándar,Activo
CLI007212,Paola,Pérez Bolaños,Femenino,1986-09-22,Puntarenas,Estándar,Activo
CLI001968,Valeria,Rojas Gómez,Femenino,1965-11-14,Heredia,Empresarial,Activo
CLI004364,Carlos,Ureña Gómez,Masculino,1979-07-08,Alajuela,Empresarial,Activo
CLI003375,Rebeca,Campos Araya,Femenino,1967-08-14,San José,Estándar,Activo
CLI003941,Laura,Brenes Campos,Femenino,1988-08-13, Heredia,Premium,Activo
CLI004466,Valeria,Ramírez Bolaños,Femenino,1960-06-10,heredia,Premium,Activo
CLI003095,Karla,Vega Rodríguez,Femenino,2007-06-15,Guanacaste,Estándar,Activo
CLI004726,Diego,Zúñiga Monge,Masculino,1952-10-12,Limón,Estándar,Activo
CLI007314,Alejandro,Quesada Araya,Masculino,2005-12-15,Cartago,Joven,Activo
CLI000332,Mónica,Ureña Espinoza,Femenino,2000-06-17,Puntarenas,Básico,Activo
CLI001478,Yolanda,Gómez Brenes,Femenino,1988-05-27,Guanacaste,Empresarial,Activo
CLI006156,Daniel,Brenes González,Masculino,1977-10-06,Alajuela,Joven,Activo
CLI006443,Laura,Calderón Navarro,Femenino,1997-06-02,San José,Básico,Activo
CLI001282,Carlos,Calderón Salazar,Masculino,1980-11-01,Guanacaste,Empresarial,Inactivo
CLI005817,Gerardo,Vega Calderón,Masculino,1994-01-07,Limón,Empresarial,Activo
CLI003190,Sofía,Hernández Madrigal,Femenino,1993-08-06,Cartago,Empresarial,Activo
CLI001468,Fabiola,Calderón Castro,Femenino,1993-08-26,cartago,Premium,Activo
CLI006624,Melissa,Hernández Pérez,Femenino,1956-07-21,Alajuela,Estándar,Inactivo
CLI006613,Daniela,Vargas Bolaños,Femenino,1989-02-14,Limón,Joven,Activo
CLI005315,Ana,Monge Araya,Femenino,1959-07-24,Puntarenas,Básico,Activo
CLI007873,Cristina,Cordero Araya,Femenino,1986-07-31, Guanacaste,Joven,Activo
CLI005856,Ximena,Vargas Carmona,Femenino,1971-01-18,Guanacaste,Empresarial,Activo
CLI007742,Sofía,Castro Zúñiga,Femenino,1993-03-18,Heredia,Joven,Activo
CLI003167,Andrea,Salazar Brenes,Femenino,1987-09-14,Limón,Joven,Activo
CLI001923,Alejandra,Ureña Rojas,Femenino,1963-02-03,San José,Básico,Activo
CLI006269,Carolina,Vega Rojas,Femenino,1970-02-06,Alajuela,Empresarial,Activo
CLI003335,Sofía,Solano Navarro,Femenino,1996-02-07,Limón,Estándar,Activo
CLI007461,Gerardo,Ramírez Garro,Masculino,1982-08-22,Limón,Premium,Activo
CLI002263,Javier,Calderón Alvarado,Masculino,1974-11-24,Cartago,Joven,Activo
CLI003162,Patricia,González Jiménez,Femenino,1999-10-05,Cartago,Estándar,Activo
CLI000358,Miguel,Chacón Zúñiga,Masculino,1964-12-24,Puntarenas,Premium,Activo
CLI003809,María,Vargas Zúñiga,Femenino,1954-05-09,Heredia,Estándar,Activo
CLI004592,Valeria,Calderón Ramírez,Femenino,1959-05-07,Heredia,Básico,Activo
CLI005556,Vanessa,Ramírez Ureña,Femenino,2003-12-07,Cartago,Básico,Activo
CLI001647,Alejandra,Campos Gómez,Femenino,1979-04-29,Puntarenas,Premium,Activo
CLI004590,Juan,Araya González,Masculino,2008-06-13,Puntarenas,Empresarial,Activo
CLI007385,Rodrigo,Vargas Espinoza,Masculino,1996-03-13,Puntarenas,Estándar,Activo
CLI004980,Sergio,Cordero Castro,Masculino,1987-01-02,Heredia,Básico,Activo
CLI004918,Mónica,Navarro Calderón,Femenino,1957-05-05,San José,Básico,Activo
CLI007195,Francisco,Salazar Rodríguez,Masculino,1983-07-06,Limón,Básico,Inactivo
CLI007777,Manuel,Campos Carmona,Masculino,1987-06-30,Cartago,Joven,Activo
CLI003490,José,Rodríguez Cordero,Masculino,1999-06-18,San José,Estándar,Activo
CLI004661,Vanessa,Campos Chacón,Femenino,2003-07-16,Heredia,Empresarial,Activo
CLI005655,Marisol,Araya Monge,Femenino,1996-06-18,Heredia,Empresarial,Activo
CLI006501,Rebeca,Ureña Gómez,Femenino,1965-07-19,Cartgago,Joven,Activo
CLI004619,Catalina,Vega Cordero,Femenino,1970-07-27,Alajuela,Premium,Activo
CLI001185,Carolina,Mora Mora,Femenino,1991-12-05,San José,Empresarial,Activo
CLI005962,Iván,Calderón Solano,Masculino,1994-05-02,Puntarenas,Joven,Activo
CLI007060,Diego,Carmona Hernández,Masculino,1971-07-02,Alajuela,Empresarial,Activo
CLI001804,Felipe,Ramírez Campos,Masculino,1961-05-23,Heredia,Básico,Activo
CLI003458,Valeria,Brenes Vargas,Femenino,1983-12-15,Cartago,Estándar,Activo
CLI006252,Miguel,Pérez Garro,Masculino,1976-10-30,Puntarenas,Empresarial,Activo
CLI004037,Adrián,Cordero Chacón,Masculino,2003-08-02,San José,Empresarial,Activo
CLI007013,Andrés,Vega Bolaños,Masculino,1990-03-05,Cartago,Premium,Activo
CLI006436,Luis,Araya Vega,Masculino,1958-10-16,Alajuela,Básico,Activo
CLI005479,Rodrigo,Calderón Gómez,Masculino,1964-12-28,Limón,Joven,Activo
CLI000928,Víctor,Espinoza Espinoza,Masculino,1996-05-23,San José,Básico,Activo
CLI005622,Adrián,Méndez Villalobos,Masculino,1955-02-07,Cartago,Joven,Activo
CLI000412,Rebeca,Hernández Bolaños,Femenino,1963-04-23,Cartago,Estándar,Activo
CLI007986,Ximena,Alvarado Vargas,Femenino,1961-11-15,Alajuela,Básico,Inactivo
CLI005848,Roberto,Alvarado González,Masculino,1954-10-06,Cartago,Estándar,Activo
CLI001151,Francisco,Monge Villalobos,Masculino,1971-01-20,Puntarenas,Premium,Inactivo
CLI007699,Marcela,Vargas Garro,Femenino,1990-06-21,Heredia,Estándar,Activo
CLI003526,Karla,Vega González,Femenino,1991-10-24,Puntarenas,Premium,Activo
CLI001164,Tatiana,Castro Brenes,Femenino,2004-07-29,Cartago,Básico,Activo
CLI001684,Daniel,Rodríguez Espinoza,Masculino,1973-05-09,Limón,Joven,Activo
CLI004219,Luis,Chacón Carmona,Masculino,1992-09-04,Cartgago,Estándar,Activo
CLI006902,Pablo,Ramírez Rojas,Masculino,1972-09-06,Cartago,Básico,Activo
CLI007123,Kevin,Salazar Vega,Masculino,1967-05-17,Cartgago,Joven,Inactivo
CLI000890,Valeria,Ramírez Villalobos,Femenino,1967-09-27,Heredia,Empresarial,Activo
CLI000507,Iván,Madrigal Ureña,Masculino,1987-05-14,Alajuela,Básico,Inactivo
CLI005103,Francisco,Jiménez Méndez,Masculino,1957-10-04,Puntarenas,Básico,Activo
CLI000898,Mónica,Alvarado Sánchez,Femenino,1973-05-29,Puntarenas,Básico,Activo
CLI005498,Carlos,Solano Vega,Masculino,1968-07-29,Limón,Premium,Activo
CLI002884,Esteban,Rojas Méndez,Masculino,2004-07-20,Heredia,Joven,Activo
CLI005957,Javier,Ureña Navarro,Masculino,1951-10-07,Alajuela,Empresarial,Activo
CLI000110,Gabriela,Quesada Monge,Femenino,1988-06-22,Alajuela,Estándar,Activo
CLI003640,Catalina,Rojas Madrigal,Femenino,2007-11-14,Hereda,Básico,Inactivo
CLI003610,Vanessa,Rojas Solano,Femenino,1958-10-10,Guanacaste,Estándar,Activo
CLI001000,Andrea,Gómez Ureña,Femenino,1957-05-01,San José,Básico,Activo
CLI001606,Andrea,Ureña Rodríguez,Femenino,1960-07-04,Puntarenas,Premium,Activo
CLI003507,Víctor,Vega Solano,Masculino,1954-12-12,Guanacaste,Joven,Activo
CLI005869,Roberto,Solano Alvarado,Masculino,1977-07-30,Alajuela,Premium,Activo
CLI001903,Diego,Jiménez Pérez,Masculino,1982-01-06,San José,Joven,Activo
CLI007947,Verónica,Brenes Ramírez,Femenino,1952-10-30,Cartago,Básico,Activo
CLI003008,Miguel,Castro Garro,Masculino,1971-03-25,San José,Empresarial,Activo
CLI006471,Ximena,Espinoza Gómez,Femenino,1970-12-11,puntarenas,Premium,Activo
CLI006855,Lucía,Monge Castro,Femenino,1983-05-17,Alajuela,Estándar,Inactivo
CLI003059,Esteban,Gómez Alvarado,Masculino,1951-10-12,Puntarenas,Premium,Activo
CLI006191,Iván,Méndez Ramírez,Masculino,1981-12-29,ALAJUELA,Joven,Activo
CLI005083,Valeria,Castro Madrigal,Femenino,1966-12-23,Hereda,Básico,Activo
CLI005340,Alejandro,Ramírez Carmona,Masculino,1975-08-23,Cartago,Empresarial,Inactivo
CLI000622,Raúl,Cordero Fonseca,Masculino,1966-09-12,Heredia,Joven,Activo
CLI001107,Paola,Araya Araya,Femenino,1975-09-10,Guanacaste,Estándar,Activo
CLI001849,Roberto,Rodríguez Villalobos,Masculino,1969-07-27,Guanacaste,Joven,Activo
CLI005449,Andrea,Sánchez Rojas,Femenino,1981-01-28,Puntarenas,Joven,Activo
CLI000251,Lucía,Navarro Mora,Femenino,1991-05-21,Guanacaste,Empresarial,Activo
CLI001142,Manuel,Fonseca Calderón,Masculino,1983-11-25,Alajuela,Básico,Activo
CLI006283,Verónica,Brenes Madrigal,Femenino,1988-04-28,San José,Premium,Inactivo
CLI007050,Víctor,Bolaños Pérez,Masculino,1980-01-23,Alajuela,Estándar,Activo
CLI007097,Carlos,Hernández Vargas,Masculino,1962-09-15,Puntarenas,Básico,Activo
CLI003894,Paola,Madrigal Cordero,Femenino,1961-01-27,Alajuela,Joven,Activo
CLI003669,Melissa,Méndez Garro,Femenino,1994-05-20,Limón,Estándar,Activo
CLI002663,Catalina,Fonseca Monge,Femenino,2007-10-30,Heredia,Empresarial,Inactivo
CLI007714,Andrea,Sánchez Quesada,Femenino,1996-01-29,Guanacaste,Premium,Inactivo
CLI005929,Gabriela,Sánchez Jiménez,Femenino,1993-10-23,Heredia,Joven,Activo
CLI007425,Tatiana,Garro Ramírez,Femenino,1988-03-14,San José,Premium,Activo
CLI004343,Carolina,Vega Carmona,Femenino,1980-06-04,Guanacaste,Básico,Inactivo
CLI004585,Eduardo,Brenes Sánchez,Masculino,1982-12-05,Cartago,Joven,Activo
CLI000658,Pablo,Araya Carmona,Masculino,1993-11-27,Cartago,Premium,Activo
CLI007674,Gerardo,Monge Vargas,Masculino,1971-05-22,Limón,Estándar,Activo
CLI002819,Andrés,Vega González,Masculino,1969-05-30,Puntarenas,Premium,Activo
CLI006355,Catalina,Espinoza Pérez,Femenino,1979-07-19,Alajuela,Empresarial,Activo
CLI002196,Kevin,Ramírez Castro,Masculino,1972-06-04,Cartago,Premium,Activo
CLI000783,Luis,Fonseca Brenes,Masculino,1962-02-24,Guanacaste,Premium,Activo
CLI005789,Sofía,González Alvarado,Femenino,2000-07-18,San José,Empresarial,Activo
CLI001240,Cristina,Campos Salazar,Femenino,1974-01-03,Limón,Joven,Activo
CLI001001,Vanessa,Alvarado Monge,Femenino,1960-09-30,Puntarenas,Empresarial,Activo
CLI006300,Francisco,Quesada Chacón,Masculino,1968-01-08,Guanacaste,Premium,Activo
CLI007614,Mauricio,Fonseca Rojas,Masculino,1954-03-18,Cartago,Empresarial,Inactivo
CLI006166,Silvia,Vega Pérez,Femenino,1963-05-19,CARTAGO,Empresarial,Activo
CLI002154,Catalina,Méndez González,Femenino,1984-07-08,Heredia,Empresarial,Activo
CLI005883,Sergio,Cordero Méndez,Masculino,1996-03-01,San José,Estándar,Inactivo
CLI000826,Carlos,Quesada Ureña,Masculino,1956-04-09,Heredia,Estándar,Inactivo
CLI000815,Eduardo,Fonseca Monge,Masculino,1962-01-17,Heredia,Empresarial,Activo
CLI003012,Gabriela,González Rojas,Femenino,1960-04-12,San José,Estándar,Activo
CLI007629,Alejandra,Quesada Salazar,Femenino,1986-02-10,Puntarenas,Joven,Activo
CLI002554,Carlos,Mora Brenes,Masculino,1965-03-07,San José,Básico,Activo
CLI005782,María,Jiménez Sánchez,Femenino,1968-12-07,Heredia,Premium,Activo
CLI002307,Carolina,Calderón Espinoza,Femenino,1982-10-28,Guanacaste,Estándar,Activo
CLI003727,Manuel,Castro Pérez,Masculino,1996-11-15,Puntarenas,Empresarial,Activo
CLI007393,Sofía,Vargas Pérez,Femenino,1988-09-30,Limón,Joven,Inactivo
CLI004941,Andrea,Salazar Méndez,Femenino,1997-06-19,Limón,Estándar,Activo
CLI003499,Natalia,Campos Salazar,Femenino,1981-05-23,Limón,Empresarial,Activo
CLI006984,Manuel,Calderón Rojas,Masculino,1990-02-01,Hereda,Estándar,Activo
CLI005752,Gerardo,Brenes Araya,Masculino,1992-08-18,Limón,Empresarial,Activo
CLI004548,Marcela,Bolaños Hernández,Femenino,1964-01-08,Alajuela,Premium,Activo
CLI001692,Andrés,González González,Masculino,2004-01-16,Limón,Joven,Activo
CLI007073,Ricardo,Calderón Hernández,Masculino,1963-06-29,Guanacaste,Estándar,Activo
CLI001421,Laura,Méndez Rojas,Femenino,1955-03-18,Cartago,Premium,Activo
CLI003072,Kevin,Vargas Vargas,Masculino,1976-06-26,Heredia,Empresarial,Activo
CLI001150,Eduardo,Vega Zúñiga,Masculino,1976-05-09,Cartago,Joven,Activo
CLI007426,Iván,Brenes Chacón,Masculino,1964-10-13,Guanacaste,Estándar,Activo
CLI002364,Carlos,Zúñiga Fonseca,Masculino,1977-10-31,Puntarenas,Estándar,Activo
CLI005474,Carlos,Ureña Bolaños,Masculino,2001-07-29,Guanacaste,Empresarial,Inactivo
CLI007659,Roberto,Vargas Sánchez,Masculino,1984-02-16,Guanacaste,Premium,Activo
CLI002204,Karla,Garro Rodríguez,Femenino,1968-02-15,Puntarenas,Básico,Activo
CLI006321,Carlos,Cordero Pérez,Masculino,1975-03-24,Puntarenas,Joven,Activo
CLI005293,Kevin,Castro Pérez,Masculino,1966-05-24,Guanacaste,Joven,Activo
CLI004445,Vanessa,Hernández Vargas,Femenino,2005-01-20,Puntarenas,Estándar,Activo
CLI000615,Verónica,Garro Fonseca,Femenino,1995-10-12,San José,Básico,Inactivo
CLI000037,Tatiana,Brenes Quesada,Femenino,2008-05-09,Cartago,Joven,Activo
